id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,file_size,token_count,coverage,alpha_pl_0,gamma_0,error_pl_0,delta_0,beta_0,alpha_se_0,error_se_0,alpha_pl_3,gamma_3,error_pl_3,delta_3,beta_3,alpha_se_3,error_se_3,alpha_pl_9,gamma_9,error_pl_9,delta_9,beta_9,alpha_se_9,error_se_9,alpha_pl_27,gamma_27,error_pl_27,delta_27,beta_27,alpha_se_27,error_se_27
PG37594,Slægten,"Wied, Gustav",1858.0,1914.0,['da'],20.0,{'Danish fiction'},Text,362.71,67267.0,0.980049652875853,0.022372862307709306,-0.38465152100113464,0.21476271371102593,2.818469172428158,0.10488790040856537,-1.0484019471671444,0.06106996730499687,0.05319500347422329,-0.43552551006962076,0.019863172190858223,20.16591511591087,0.020187984289266506,17.191719929976156,0.01570569335715244,0.07314379245106686,-0.4574338121854552,0.009572493876230942,16.390661956597015,0.025250664281322305,13.695195917419793,0.007452905906053526,0.0910251839402179,-0.4763223383719963,0.008120955000835796,2.6257116389036743,0.10823100097331016,-0.24634664942295612,0.003922104811016592
PG36871,Strandingshistorier: Skildringer fra jydske Vestkyst og Skagen,"Erichsen, L. Mylius (Ludvig Mylius)",1872.0,1907.0,['da'],10.0,"{'Short stories', 'Shipwrecks -- Fiction', 'Rescues -- Fiction', 'Denmark -- Fiction'}",Text,268.1,47986.0,0.9671570874838494,0.01768830620936046,-0.3134050552362937,0.08674351757032149,2.154455108826877,0.10749450268983154,-1.9550443391632897,0.045529714770020845,0.04279388301016941,-0.35735795134362913,0.012134282459704576,2.575177471257577,0.09806129214297202,-0.7386191379449554,0.004669210517536415,0.06044846837304874,-0.3852894224305225,0.009458058541628928,1.8527357955700545,0.12462386375086891,-1.2629289555305079,0.00358353211511354,0.08950839564084662,-0.4409996266580386,0.00519828744494708,1.578707896411063,0.1415785585483792,-1.3878504789244606,0.0031756568969681107
PG24747,"Samlede Værker, Andet Bind","Aakjær, Jeppe",1866.0,1930.0,['da'],55.0,{'Danish poetry'},Text,263.57,51111.0,0.9394259552738158,0.024261672073858077,-0.28019178433231806,4.809503353218099,0.12437477006188521,0.4815557368604901,-3.8565326675717624,0.3302970458577832,0.06947082755924434,-0.36316793639171285,0.33835903597531464,0.1970973856551273,0.40700730864901413,-2.982849493660235,0.02458554543168969,0.11419044376527004,-0.4204435654778394,0.1826458583428301,0.10393179027715857,0.5011883776078248,-2.944232997428502,0.01916871530341268,0.26434868926139554,-0.5671619253701257,0.05913986287227461,0.12688969825133806,0.47499362557654423,-2.712434559006524,0.020220001253949432
PG40291,Absalons Brønd,"Bauditz, Sophus",1850.0,1915.0,['da'],6.0,{'Danish fiction'},Text,411.25,74793.0,0.9756795422031472,0.021907455401760992,-0.419107409893604,10.110568937017971,3.5265697710477544,0.09467087321635767,-0.3538627567010207,4.217356304241398,0.05260117905719268,-0.46917925478039313,0.4061024490737012,4.021020393812648,0.08742495970561273,0.9059260300285431,0.1978306082935483,0.07688950979452018,-0.5066187293755995,0.27977656818307617,3.3690367632556244,0.10111261586582995,0.4882498258590834,0.14878928803835278,0.10707753196857056,-0.5494723337448522,0.18203926207203897,0.751985852012985,0.23696447003165164,-2.4731048849519772,0.06730672799905285
PG39722,"Samlede Værker, Tredie Bind","Aakjær, Jeppe",1866.0,1930.0,['da'],16.0,{'Danish drama'},Text,340.95,69519.0,0.9331118111595392,0.022289856699302772,-0.2828150057301385,0.026234937250153134,1.0904347632637166,0.16138262672854464,-2.818574816922006,0.0075436272932788585,0.05577426366358758,-0.32318871209134103,0.004694825432781046,4.025593545150363,0.06383156199975532,1.0364950924625673,0.0028618512933397205,0.07542759497981426,-0.3338198059708917,0.0024165881056605796,4.539485291541517,0.057823680745980384,1.8152970106648452,0.0018356855209978361,0.09784409866890338,-0.3570647351433266,0.0009830328448861968,27.445904485868617,0.01226005429503307,25.073276070487452,0.0009658506252811173
PG11396,Fædra: Brudstykker af et Livs Historie,"Bang, Herman",1857.0,1912.0,['da'],6.0,{'Fiction'},Text,273.21,51067.0,0.9770301760432372,0.017174347515885178,-0.3410547639854621,1.2234558827012985,0.42471094952212884,0.32211578387991824,-3.835800004669846,0.22356400159811296,0.046004537979206186,-0.427125004195134,0.1215313872202596,0.7307068690756316,0.24860979152532794,-2.7397280898216874,0.010988463971199682,0.07372898392232835,-0.4892857800273972,0.03721264298652918,0.8497309075017023,0.2308113905458511,-2.356166122444226,0.007332884337123442,0.13794876921419696,-0.5991323887193699,0.007811533595179867,1.5506220649791316,0.17298796099849997,-1.262209961328921,0.004834298059068001
PG32494,Doktor Nikola,"Boothby, Guy",1867.0,1905.0,['da'],22.0,"{'Occultism -- Fiction', 'Paranormal fiction', 'Australian fiction -- Translations into Danish'}",Text,409.48,79109.0,0.9906710993692248,0.02075374553910515,-0.3846598561870097,0.14025880579885505,3.0023283876181313,0.09934420814073203,-0.9400352237934094,0.04465385064703722,0.047708021309614934,-0.4214430972334984,0.03700728357942431,1.6026099433088044,0.15494882942663973,-1.7049042143933864,0.00428085759992332,0.07409812128079622,-0.4754864175739575,0.014600690379734813,2.2731076459069177,0.12667564112231394,-0.6931782515244062,0.003500983640775346,0.11414487548485903,-0.541057812661105,0.0049138206122190985,3.09018059058023,0.10629337183993211,0.4024359719528777,0.003714118829492726
PG34272,Beretning om Folke-Høiskolen i Rødding,"Flor, Christian",1792.0,1875.0,['da'],3.0,"{'Folk high schools -- Denmark', 'Education -- Denmark'}",Text,63.96,10471.0,0.9671473593735078,0.02578367146405793,-0.3208199027637051,330.71938284833095,0.3663554196772557,0.33105763897195467,-3.4954193471775867,32.23968324172489,0.06867060135472186,-0.4005466988108148,38.403334940423214,0.3218332022075987,0.3555116970480221,-2.8408790881557415,4.545358801813144,0.11256266990945123,-0.470373653729771,1.4635119342895009,0.4242306815670377,0.3157741010003242,-2.475216143856701,0.2832632775070848,0.25429663614214826,-0.6257151620572264,0.33763253724810494,10.400532679609292,0.04818950786059364,8.74497078728202,0.2837420424945425
PG35886,Det stille Vand: En Fortælling om Ungdom,"Gnudtzmann, Albert Theodor",1865.0,1912.0,['da'],11.0,{'Fiction'},Text,251.1,47728.0,0.9829240697284612,0.021613865480134508,-0.3576198189808784,1025.287444060292,0.6298941240157023,0.2693208411168123,-3.3767158431007784,213.72156580427145,0.0559159440835143,-0.44664043859474,2.066616317644878,0.5054584074232542,0.3068926831470398,-2.8538582654072853,0.27080493153548213,0.09322294412138443,-0.5208970629471612,1.0850049864519358,0.4187192190256191,0.3335827486068762,-2.765179448678574,0.16092760792279548,0.19983631768912688,-0.663604442296083,0.16398409454927396,0.4945398415236211,0.313798496725724,-2.4954726972248564,0.03521471046837387
PG41198,Skovstrup-Folk: To Fortællinger,"Bondesen, Ingvor",1844.0,1911.0,['da'],8.0,{'Danish fiction'},Text,219.41,41515.0,0.9700349271347706,0.022805734727044634,-0.39820071076061375,0.44560763723720564,1.40523896678641,0.1797434720099774,-2.488800522602394,0.1446870627083546,0.05789777812769243,-0.46901699335243885,0.2557056627757777,0.7856711966898423,0.25513836199667306,-2.4803766268319514,0.07601851447724212,0.0997245271446182,-0.5520417861864905,0.12699436949633844,0.793171237881002,0.2577526093032617,-2.2131087962554887,0.04959593871342866,0.22176095743467086,-0.7026160812837291,0.023776394952639057,1.8883626589372953,0.17108874595898427,-0.5511568080626205,0.022402439464708945
PG44967,Livserindringer,"Madvig, J. N. (Johan Nikolai)",1804.0,1886.0,['da'],10.0,"{'Madvig, J. N. (Johan Nikolai), 1804-1886', 'Denmark -- Politics and government -- 19th century'}",Text,651.71,103960.0,0.9699115044247788,0.020259817852005303,-0.3462439696034604,0.01220182838836033,,,,,0.04039955056411174,-0.3208825061658701,0.0036184957279527473,,,,,0.04931099494234459,-0.30946838092701084,0.0015294018177336853,,,,,0.05520977263628304,-0.30539919953529343,0.0008111537306126442,,,,
PG38220,Ved Nytaarstid i Nøddebo Præstegaard,"Scharling, C. Henrik (Carl Henrik)",1836.0,1920.0,['da'],3.0,{'Christian life -- Fiction'},Text,437.12,81803.0,0.9850983460264292,0.018349143438728586,-0.42152448353739286,0.7808969707174147,3.6027661243169846,0.09314248403958778,-0.45742194042506534,0.31964713219711566,0.040923546175097504,-0.4489027552865623,0.05297500050652398,1.3833039055095813,0.1781962774727338,-2.1210125464739695,0.009930590539544024,0.06262910929909425,-0.4960195363716536,0.017926902432519546,1.470235442833292,0.17192186876445542,-1.7788684473072247,0.009278532261573895,0.11105559478635499,-0.593507498916977,0.0018660927280128412,49.01496081402662,0.011482083700166268,46.748115898801096,0.001906198987312206
PG29392,Etienne Gerards Bedrifter,"Doyle, Arthur Conan",1859.0,1930.0,['da'],9.0,"{'France -- History, Military -- 19th century -- Fiction', 'Napoleonic Wars, 1800-1815 -- Fiction', 'War stories, English', 'Adventure stories, English'}",Text,229.25,43136.0,0.9894519658753708,0.018380745852359326,-0.4604365183192862,4.589820340783344,3.1181382639457587,0.11415226154452832,-0.9440335146101967,1.481450786310659,0.04925617186790287,-0.5547452193437312,1.3451802545002858,6.469111448844232,0.06915507955367348,3.3119930856067787,0.7034146510277839,0.0735972575966177,-0.6043743195428746,4.111438974969886,4.156628881359486,0.09970901084558696,1.1981473243760639,2.1894366728119383,0.11931646932581175,-0.683725751447833,4.119930693230543,0.8013583824267893,0.2582535497821938,-2.5798987144466006,1.547796819887954
PG51384,Lykke-Per. Første Del,"Pontoppidan, Henrik",1857.0,1943.0,['da'],42.0,"{'Romans à clef', 'Denmark -- Fiction'}",Text,477.01,83810.0,0.9741916239112278,0.0208404561635848,-0.4166992004368211,0.07825982715731211,10.76027384156955,0.03555941383168641,6.865949489396745,0.05087840683335005,0.04768986396938987,-0.45518148835284283,0.10420504774125512,2.2580604755191382,0.13042831664553306,-1.0235362360407676,0.02510464046493736,0.07279482695676585,-0.5036836200038518,0.060062059867158575,2.8184608311108863,0.11419392364178074,-0.14929117338123835,0.020843478800879223,0.10692702560297676,-0.5589941982231581,0.049136430063005485,1.1442983784587168,0.19485602079183015,-1.9599146644665624,0.014571681905315334
PG12987,Det graa Hus,"Bang, Herman",1857.0,1912.0,['da'],23.0,{'Fiction'},Text,170.41,30606.0,0.9713454878128472,0.015253373580200154,-0.44743519668160897,6.418836980648366,1458.4550231731223,0.00030656537098975613,1454.271851958831,6.404391867475019,0.03298235957157466,-0.45982551647030484,1.293962786244353,1.5087614692092532,0.1705158587015324,-2.2141011707315092,0.4676983053970451,0.049486542853104526,-0.5025066789594577,1.8222282829142489,0.3443895271072318,0.352093901329981,-3.4971831090789527,0.41681467485216533,0.10015742129997553,-0.6238958142361514,49.41996241167877,0.037388860759443816,0.6790724089972836,-4.175333768210481,9.982619921538816
PG43275,Hvad Skovsøen gemte,"Rosenkrantz, Palle, baron",1867.0,1941.0,['da'],8.0,"{'Detective and mystery stories', 'Danish fiction'}",Text,348.6,63668.0,0.9801941320600616,0.024898737733068818,-0.32962585522938187,0.0927639479449997,1.5927053913365437,0.1398958448259902,-2.197467380803716,0.015581937090677176,0.058216855442409676,-0.37012860708203127,0.03616086317508429,1.5932274993514084,0.14091678375205038,-1.4802795232884463,0.006443865654082114,0.0835986585023797,-0.4025695677835353,0.028756699898600545,1.1798417675065562,0.16972850264558673,-1.7176581010936351,0.005559329974251877,0.12041338599783434,-0.45102785504683296,0.014448199827580416,0.37784625981939424,0.29159354196350107,-2.6924912217977788,0.0014893689945102906
PG33562,Minna,"Gjellerup, Karl",1857.0,1919.0,['da'],17.0,{'Fiction'},Text,484.3,89134.0,0.9777301590863194,0.020508536897210418,-0.38109788911228365,0.5326677408755172,1.4649579876626526,0.16798508498570125,-2.5317489036275274,0.12248461871096214,0.05156134587491022,-0.4493135569197177,0.046798922494643264,1.397528801200285,0.17760972616564613,-1.8716844461617528,0.01683867568202267,0.08336114642006354,-0.5156766715776568,0.02033154776248986,2.614734416417343,0.12261154180676703,-0.24057021864483952,0.014746847487606058,0.1345803372688272,-0.5924155275923568,0.00857282610364627,103.41074147322921,0.005582969636377123,101.37143224643432,0.00869132848179314
PG10218,Stauder,"Brandt, G. N. (Gudmund Nyeland)",1878.0,1945.0,['da'],20.0,{'Perennials'},Text,184.33,30082.0,0.8808589854397979,0.020200533902564637,-0.4112409011676633,0.06875393253262213,,,,,0.030666147958487242,-0.30887703142098366,0.02470067004325501,,,,,0.029364328502203142,-0.24041099631652005,0.009664177301680735,2076.0915480874596,0.00011573904334603897,2072.563310626383,0.009664571733295933,0.027435179850187664,-0.1972015072183643,0.005572333877319456,0.21188125511986536,0.2550742028724243,-3.7977931019431317,0.00399453954435817
PG12167,Enkens Søn,"Bang, Herman",1857.0,1912.0,['da'],10.0,{'Danish fiction'},Text,22.17,4096.0,0.966796875,0.022313925151636025,-0.5076950756729598,10.332780958108996,2423.0519630873955,0.00020943744006657076,2419.2492972528003,10.323852489536526,0.057855773271941566,-0.6456803675914627,26.2577074782835,2406.2004926839513,0.0002681217325282526,2403.3500002818105,26.22669912858966,0.07337472082275526,-0.6370830511429638,205.87397738743238,0.021564613643374395,0.948822886326289,-4.052908707291419,1.9531588171660184,0.4343916707347046,-1.020774601062894,7.426898786229856,1195.376444320738,0.0008509140164858605,1194.5352545147,7.410718652266784
PG40310,"Et forfærdeligt Hus-Kors: Eller en sandfærdig Beretning om en gruelig Fristelse, som tvende fromme Ægte-Folk i Kiøge for nogen rum Tid siden har været plagede med","Brunsmand, Johan",1637.0,1707.0,['da'],9.0,{'Trials (Witchcraft) -- Denmark'},Text,69.75,13242.0,0.9754568796254344,0.016600022493126858,-0.2941813844471713,1.3238472798528809,0.47984615913676076,0.27591692597054396,-3.775119424995326,0.5664274109956277,0.04799497159807859,-0.39132893074381736,0.026771331216400563,9.05602221873027,0.037981672991122185,5.950529875981901,0.025590031950874215,0.06642329245476199,-0.41874545570764266,0.014865375624417585,,,,,0.07012903911138131,-0.40748949217852454,0.006431842466433027,,,,
PG43290,Hyld og Humle: Fortællinger,"Breum, Sophie",1870.0,1935.0,['da'],5.0,"{'Danish fiction', 'Short stories, Danish'}",Text,201.29,37754.0,0.975472797584362,0.020039781485485325,-0.32749497842993724,1.019966425475269,0.9436667474764187,0.19995469176244615,-3.089892661497109,0.2150249753375411,0.052780603545576406,-0.40180818762593074,0.016970802885642303,,,,,0.0669927578154695,-0.40568067700365124,0.023021817269980083,1023.7468983320541,0.0003956359636035383,1021.0425254773644,0.02297004821577927,0.07879831194344461,-0.41292259852587576,0.026840174130693752,0.8137161868377745,0.19594391714508605,-2.4018878601852434,0.01320881342319087
PG38080,"Fædrene æde Druer, Roman: Slægten, Opus 2","Wied, Gustav",1858.0,1914.0,['da'],6.0,{'Danish fiction'},Text,381.93,70935.0,0.9795869457954466,0.022327700818164962,-0.4366483107253378,6.9250224556305175,2.555256389198717,0.12642745829469243,-1.3254064901830926,2.3809194953178094,0.0531316270139979,-0.4923380296174812,90.10404579242146,1.4538603750887251,0.18378598483451042,-1.8210898853120245,24.45890251689375,0.08047599870583384,-0.5389040008416012,3.678879934300032,0.4316869805462223,0.3333906344221828,-2.9315744819627443,0.3705930955463788,0.18114777609005453,-0.6874410698556044,18.508736809144935,0.10626195319970276,0.5363189194713779,-3.4948785330375935,1.6293517210870656
PG36430,Af mit Levned,"Ussing, Johan Louis",1820.0,1905.0,['da'],6.0,"{'Ussing, Johan Louis, 1820-1905'}",Text,389.0,65539.0,0.9762431529318422,0.0272242708378601,-0.42422674388370735,0.07173635949530162,10.362023268155168,0.037510557904760086,6.735032183951824,0.046274635959805285,0.061193368022348676,-0.4356442348957128,0.007229362275620356,6.155066064427098,0.0582611783511035,3.2501194721592737,0.004049335165869996,0.0882322598794736,-0.46374630342054557,0.0023752707432326465,42.855836257349495,0.01038785985230237,40.39439969432546,0.00238143066927049,0.11392526772517149,-0.48710156571228763,0.002107400985590995,,,,
PG11139,Haabløse Slægter,"Bang, Herman",1857.0,1912.0,['da'],14.0,{'Danish fiction'},Text,448.09,82730.0,0.980805028405657,0.017622317662573793,-0.3459424684745874,0.1426497022169526,1.841670744910916,0.13167932979801464,-2.2852528425174303,0.03856860691601833,0.04257677694506131,-0.4015846644704716,0.02941584402728552,3.380148268042319,0.08781847760818283,0.06641610044789094,0.011101053239596478,0.05951436137983772,-0.42961797649399747,0.010834559357573081,3.707421424691738,0.08299870939790897,0.6514056331718941,0.004763911582276662,0.08068196292527233,-0.46772924165199514,0.004627072409812938,4.398995412499831,0.07455685744175311,1.5444838174963769,0.0029945160098797654
PG24486,"Samlede Værker, Første Bind","Aakjær, Jeppe",1866.0,1930.0,['da'],25.0,{'Danish poetry'},Text,291.48,55994.0,0.9359752830660428,0.02261930990222218,-0.28380311228836397,17.8551518683341,0.14617577602613027,0.4622846794609811,-3.8829386924835823,0.6362286261605866,0.0704361524184013,-0.38423167251604673,0.9175139158606401,0.3521303338924149,0.32928410721399337,-2.7660691952292984,0.08582585397777755,0.11035037298213422,-0.4299758664896221,0.584166312970969,0.12654283363644564,0.4730854876186717,-2.9519370255220303,0.016585908230218962,0.24348576753261436,-0.5673928366426224,0.2190097996251752,0.08597218385217503,0.5296021544395095,-2.928280514407644,0.007215074476473297
PG38515,Julies Dagbog,"Nansen, Peter",1861.0,1918.0,['da'],9.0,{'Danish fiction'},Text,244.59,46777.0,0.9843085276952348,0.019649953775140745,-0.3946973005621678,10.101284068159945,0.4963947187298043,0.3390394965778327,-3.6108799112786616,0.7653279542088112,0.05907028075474845,-0.5214143642171458,0.3658804907957906,1.8389983043316263,0.16651310196282917,-1.301753994221236,0.06264304236549251,0.09391936001601381,-0.5857670236939746,0.18378521300738385,2.166532764619504,0.15179681804368664,-0.6859803473480567,0.045721914739271764,0.16896858066907455,-0.689232824212608,0.16222353044956886,1.2985365669806035,0.20604470623424223,-1.549494866588642,0.051031054834773916
PG56268,25 Billeder for Børn,"Winther, Christian",,,['da'],19.0,set(),Text,12.05,2328.0,0.9810996563573884,0.01659985768352817,-0.41925084320800154,65.13114304030076,0.08275861962851719,0.9999999999669396,-4.085724256225577,3.4713213440767907,0.08001779759164361,-0.7432047763949386,3.9888850223557615,2719.8604105878085,0.0002730490409653027,2717.3342132611638,3.978475790869219,0.10421649191201061,-0.7622346064830616,12.42471889759005,,,,,0.10240004336633615,-0.7841851311719087,4.706298668822215,3960.3917626130246,0.0001977723344171221,3958.1103283453203,4.706913596354225
PG9264,Vand- og stenhoejsplanter en vejledning for havevenner,,,,['da'],5.0,{'Aquatic plants'},Text,269.44,43491.0,0.962842887034099,0.027138547888481575,-0.2508855907127554,0.01562605975520382,,,,,0.04772766908009357,-0.20295513264490825,0.005491197313875511,,,,,0.05392219153552737,-0.17077526604304683,0.002599323766384553,,,,,0.0527299900252765,-0.13486549281113103,0.0009352735184766414,1228.456399502104,0.00010972193271092225,1225.5136363980605,0.0009355816131026828
PG39510,Judith Fürste: En Fortælling,"Ravnkilde, Adda",1862.0,1883.0,['da'],5.0,{'Danish fiction'},Text,325.62,59609.0,0.9862101360532806,0.019688821208816976,-0.35010849413656125,0.6967301663103203,1.0745548160740714,0.1921014842585052,-2.9813357182573457,0.15276264692171732,0.0484358021905837,-0.41906912589544676,0.1386331414802177,1.2071151831392208,0.1838563460119694,-2.1290181379921567,0.018800230147508944,0.07467136456325461,-0.4746358306564163,0.11157009526021255,0.9859356281331318,0.20867234322313982,-2.1578464260110044,0.019711021928423594,0.12380751508976924,-0.5585365210852888,0.08625996657353036,0.33553016178689515,0.3369281199659097,-3.0050139218810528,0.013605179745359505
PG43163,Die schwarzen Brüder: Eine abentheuerliche Geschichte. 1/3,"Zschokke, Heinrich",1771.0,1848.0,['de'],20.0,{'Fiction'},Text,224.24,36731.0,0.9606327080667556,0.02970899130690532,-0.41937738002490166,0.8614221726290963,5.856020901586688,0.06164040002979526,2.29831098811894,0.4766323238518596,0.066232495279463,-0.44407821882530635,0.2851119750681076,1.1561854427126534,0.19676831954329918,-1.8937249315839633,0.04250274221861263,0.10480772731154511,-0.500370318730478,0.11751349103660032,0.8605652484434816,0.23191049724715512,-2.0099656571567874,0.013250255348737108,0.1962551852078365,-0.608241075855045,0.040053951339337805,0.5950425858454479,0.27865855712081267,-2.219995953786628,0.00854209204194475
PG40317,Hymnen,"Brezina, Otokar",1868.0,1929.0,['de'],9.0,{'Czech poetry -- Translations into German'},Text,31.98,5077.0,0.9643490250147724,0.013618899357957882,-0.33079117904209243,1.592271828410501,0.4039546553109392,0.3393730848315786,-4.045212993975111,0.563676893511654,0.0577335158646663,-0.5491324186856447,361.63556515934624,3.605318102664223,0.10855896466472817,0.5344298595149268,276.6647558525434,0.08657357019174973,-0.5940710241130881,13.819973958831747,0.7800981036133082,0.27150328353251507,-2.432769715903087,6.176862417367559,0.24026788109350286,-0.7890962319160116,80470.02382804164,0.10577364283530027,0.5749702575000472,-3.455714071093375,17809.94620181325
PG43913,Aus dem Matrosenleben,"Gerstäcker, Friedrich",1816.0,1872.0,['de'],7.0,"{'Australia -- Gold discoveries -- Fiction', 'Adventure stories'}",Text,345.16,57800.0,0.9747231833910036,0.02559917580535815,-0.48960949503374,16.824962044565716,,,,,0.04845893924330419,-0.446614576025167,0.451055061035165,1.6566248179573244,0.15749330881877568,-1.654824880867827,0.12895770568181886,0.07351250227561427,-0.4886266042265211,0.2238953985140512,0.7304031470479846,0.247740580010921,-2.5203094975893183,0.03556699871540814,0.12999166323012504,-0.5810750135047342,0.13142841183526588,0.16121804287833114,0.44286077199333723,-3.3808550833075635,0.00959658572372495
PG49593,Briefe von Goethe an Lavater aus den Jahren 1774 bis 1783,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],6.0,"{'Authors, German -- 18th century -- Correspondence', 'Lavater, Johann Caspar, 1741-1801 -- Correspondence', 'Goethe, Johann Wolfgang von, 1749-1832 -- Correspondence'}",Text,101.72,17303.0,0.966537594636768,0.027057309662680527,-0.5928585131978069,283.31646287930704,,,,,0.06489180803430819,-0.6434322704814401,8.135517560033458,,,,,0.08506655436561278,-0.6506824268329354,16.61221603783857,13.962776388377362,0.04014868616430193,11.34034026708712,13.305970205373978,0.1663230487641446,-0.7708973591311732,148.13879023095785,1.2360775103154462,0.22551105410860678,-1.7997885560767968,85.36087247810403
PG54422,Californische Skizzen,"Gerstäcker, Friedrich",1816.0,1872.0,['de'],3.0,set(),Text,409.41,66795.0,0.9769294108840482,0.026264262585514515,-0.43596270922333796,0.02571437878320666,,,,,0.049075062100229015,-0.38344835709523367,0.006914805234146154,,,,,0.06292464255282287,-0.38382090843544664,0.005449565698647738,3.688987102470695,0.07615269219417804,0.7224910381580413,0.0023018304215908472,0.08550944182911498,-0.41942055336113443,0.002135976185144885,2.4144106750663057,0.10487097680897568,-0.4584225425918464,0.0009387081556800664
PG8889,Aquis Submersus,"Storm, Theodor",1817.0,1888.0,['de'],16.0,{'Prussia (Germany) -- History -- 1640-1740 -- Fiction'},Text,141.13,24011.0,0.9642663779101244,0.020112350774907223,-0.5497743842523666,1.3790587119955886,,,,,0.04219955599408742,-0.5209020311188022,5.0996660398915346,15.092351209329962,0.0312655955390462,11.860248752720308,4.183218681729679,0.058894586433598524,-0.5434651482710684,0.04527358400772112,1386.1106624492468,0.0003914909086257089,1383.277215843011,0.04517370698723878,0.07456370628728702,-0.5625062893392142,0.014751855573246632,,,,
PG9159,Philotas,"Lessing, Gotthold Ephraim",1729.0,1781.0,['de'],6.0,{'Drama'},Text,41.01,7033.0,0.979809469643111,0.028074846864050942,-0.5449566539779759,37.244166561348834,19.703774891010276,0.026320472822353988,16.119154523339414,31.145429121621937,0.07405786696304925,-0.6600841991513209,0.2474320570886654,116.03506189911762,0.005600292429069097,113.41964361116439,0.240686670783357,0.10555839834056617,-0.7098940702677801,1.1967287264645683,,,,,0.1056060756606155,-0.6767735773398171,0.6339255081922859,2.896707842558606,0.12922188420230993,-0.08217859798546998,0.45565488923105363
PG54679,Geschichte der Philosophie im Islam,"Boer, T. J. de",,,['de'],7.0,set(),Text,323.53,48572.0,0.971465041587746,0.025559983623791315,-0.3917592880157562,82.50334914764272,3.2725165289338274,0.09442575121187771,-0.4565045870523989,47.53533351538927,0.061321388054369076,-0.41208367880239094,0.17548498825580144,1.905401375011097,0.13531451052569549,-1.1238152233717011,0.056237850632427894,0.08997344649030038,-0.4471832245583206,0.09077874898684873,1.256261265253526,0.17510041928465958,-1.6133918166579593,0.02384135905135286,0.13490185565451843,-0.5043816241339161,0.05440396355757653,0.23278904436830666,0.36816738484987555,-2.983112996517787,0.006015321511541722
PG42900,Gänsemütterchens Märchen,"Perrault, Charles",1628.0,1703.0,['de'],23.0,{'Fairy tales -- France -- Translations into German'},Text,125.9,21599.0,0.98851798694384,0.023598685912723592,-0.41397688647731334,14.44138488896344,1.447967840274901,0.18250145452765745,-2.409286824623424,4.212821550628384,0.06211441805114212,-0.48956484898861596,0.7951749376321721,1.4082338122868567,0.18758021256789997,-1.708128171520087,0.16731831634850666,0.09861898679704358,-0.5491455581131511,0.24029630468074875,0.7579909969095494,0.2623558040102854,-2.269202180098031,0.04784655128673743,0.2272190526132234,-0.7092344439688207,0.08701991959301932,4.411391633173003,0.10136092827405767,2.3114261047348212,0.06543899766215283
PG47700,Schattenspiel um Goethe,"Sternaux, Ludwig",1885.0,1935.0,['de'],14.0,"{'Goethe, Johann Wolfgang von, 1749-1832 -- Homes and haunts'}",Text,321.93,51348.0,0.9697943444730076,0.02982111860196508,-0.5013744932947376,0.09349991613836109,12.259671730062852,0.03792053229223026,8.72908451952296,0.06614684955162003,0.07330726724199331,-0.5269002133968664,0.015464879421510517,,,,,0.08964192060900372,-0.510013011760887,0.007221896061295811,,,,,0.09255376665263758,-0.48311427918489547,0.003977404004788056,,,,
PG38518,Die Republik des Südkreuzes: Novellen,"Bryusov, Valery Yakovlevich",1873.0,1924.0,['de'],14.0,"{'Russian fiction -- Translations into German', 'Russia -- Social life and customs -- Fiction', 'Short stories, Russian -- Translations into German'}",Text,179.54,28539.0,0.9785206209047268,0.029163888220272636,-0.28470122207354187,0.011937092500599489,10.18448115259733,0.025979314149806775,6.631503235167961,0.011179821395159233,0.06577418553204732,-0.3095537192773597,0.002417649153633396,,,,,0.08082336665166084,-0.30452711763243867,0.0016230967054438124,,,,,0.09168632594721181,-0.3033379872191076,0.0011097360943492585,100.49834528217201,0.002974779494429943,98.09868159431882,0.0011105608797747023
PG46135,Romantische Lieder,"Hesse, Hermann",1877.0,1962.0,['de'],69.0,{'Poetry'},Text,29.08,5002.0,0.9566173530587764,0.021968307631464373,-0.4521820169280513,84.3723769857127,0.9011507780039322,0.2789408319847816,-3.032403232577259,13.285371856608307,0.0765062846434509,-0.6652438325049619,23.753824421633826,0.32945247591475674,0.49132293430493174,-2.984255365865972,4.226071271580065,0.18782082757535243,-0.8522465845464017,40.75318047890822,0.09299053930803744,0.7544075499243053,-3.2174256598705693,4.258828038528712,1.5141122873714852,-1.3539634239093148,49.59990509987723,,,,
PG21801,Briefe an eine Freundin,"Humboldt, Wilhelm von",1767.0,1835.0,['de'],18.0,"{'Diede, Charlotte (Charlotte Hildebrand), 1769-1846', 'Humboldt, Wilhelm, Freiherr von, 1767-1835 -- Correspondence'}",Text,668.21,108907.0,0.9868511665916792,0.02518930598466609,-0.4500849999528441,0.13321538488857282,17.75046156752988,0.02399667100090081,14.053762605272686,0.09297947752377166,0.053524002233068205,-0.45480398457931226,0.13005669698548997,1.2052687694869082,0.19518820528088418,-2.060130399437939,0.016562371007855264,0.08400666810874248,-0.5125273471010146,0.0888527938152801,0.7663722567852012,0.2500166645107261,-2.3676862795850435,0.015002311532646535,0.16535428015477624,-0.6343562319915043,0.027469737073600203,1.0059793314574568,0.2238909274930695,-1.8495791801959078,0.014970930333025524
